3.678094294617659937e-02,2.230876958999722728e-02,1.353095273679815087e-02,8.206937689990645435e-03,4.977759331330502968e-03,3.019163651122606842e-03,1.831215321095797490e-03,1.110688236780115997e-03,6.736664689893053556e-04,4.085993678623636672e-04,6.736664689893053556e-04,1.110688236780115997e-03,1.831215321095797490e-03,3.019163651122606842e-03,4.977759331330502968e-03,8.206937689990645435e-03,1.353095273679815087e-02,2.230876958999722728e-02,3.678094294617659937e-02,6.064152299176920474e-02,9.998096884418075647e-02,1.648407499986075941e-01,2.717764508008664870e-01,4.480836153107755071e-01,7.387649876150892414e-01,1.218017549129514432e+00,2.008171441335868224e+00,3.310914970542981006e+00,5.458775937413700596e+00,9.000000000000000000e+00,5.458775937413700596e+00,3.310914970542981006e+00,2.008171441335868224e+00,1.218017549129514432e+00,7.387649876150892414e-01,4.480836153107755071e-01,2.717764508008664870e-01,1.648407499986075941e-01,9.998096884418075647e-02,6.064152299176920474e-02
6.064152299176920474e-02,3.678094294617659937e-02,2.230876958999722728e-02,1.353095273679815087e-02,8.206937689990645435e-03,4.977759331330502968e-03,3.019163651122606842e-03,1.831215321095797490e-03,1.110688236780115997e-03,6.736664689893053556e-04,4.085993678623636672e-04,6.736664689893053556e-04,1.110688236780115997e-03,1.831215321095797490e-03,3.019163651122606842e-03,4.977759331330502968e-03,8.206937689990645435e-03,1.353095273679815087e-02,2.230876958999722728e-02,3.678094294617659937e-02,6.064152299176920474e-02,9.998096884418075647e-02,1.648407499986075941e-01,2.717764508008664870e-01,4.480836153107755071e-01,7.387649876150892414e-01,1.218017549129514432e+00,2.008171441335868224e+00,3.310914970542981006e+00,5.458775937413700596e+00,9.000000000000000000e+00,5.458775937413700596e+00,3.310914970542981006e+00,2.008171441335868224e+00,1.218017549129514432e+00,7.387649876150892414e-01,4.480836153107755071e-01,2.717764508008664870e-01,1.648407499986075941e-01,9.998096884418075647e-02
9.998096884418075647e-02,6.064152299176920474e-02,3.678094294617659937e-02,2.230876958999722728e-02,1.353095273679815087e-02,8.206937689990645435e-03,4.977759331330502968e-03,3.019163651122606842e-03,1.831215321095797490e-03,1.110688236780115997e-03,6.736664689893053556e-04,4.085993678623636672e-04,6.736664689893053556e-04,1.110688236780115997e-03,1.831215321095797490e-03,3.019163651122606842e-03,4.977759331330502968e-03,8.206937689990645435e-03,1.353095273679815087e-02,2.230876958999722728e-02,3.678094294617659937e-02,6.064152299176920474e-02,9.998096884418075647e-02,1.648407499986075941e-01,2.717764508008664870e-01,4.480836153107755071e-01,7.387649876150892414e-01,1.218017549129514432e+00,2.008171441335868224e+00,3.310914970542981006e+00,5.458775937413700596e+00,9.000000000000000000e+00,5.458775937413700596e+00,3.310914970542981006e+00,2.008171441335868224e+00,1.218017549129514432e+00,7.387649876150892414e-01,4.480836153107755071e-01,2.717764508008664870e-01,1.648407499986075941e-01
1.648407499986075941e-01,9.998096884418075647e-02,6.064152299176920474e-02,3.678094294617659937e-02,2.230876958999722728e-02,1.353095273679815087e-02,8.206937689990645435e-03,4.977759331330502968e-03,3.019163651122606842e-03,1.831215321095797490e-03,1.110688236780115997e-03,6.736664689893053556e-04,4.085993678623636672e-04,6.736664689893053556e-04,1.110688236780115997e-03,1.831215321095797490e-03,3.019163651122606842e-03,4.977759331330502968e-03,8.206937689990645435e-03,1.353095273679815087e-02,2.230876958999722728e-02,3.678094294617659937e-02,6.064152299176920474e-02,9.998096884418075647e-02,1.648407499986075941e-01,2.717764508008664870e-01,4.480836153107755071e-01,7.387649876150892414e-01,1.218017549129514432e+00,2.008171441335868224e+00,3.310914970542981006e+00,5.458775937413700596e+00,9.000000000000000000e+00,5.458775937413700596e+00,3.310914970542981006e+00,2.008171441335868224e+00,1.218017549129514432e+00,7.387649876150892414e-01,4.480836153107755071e-01,2.717764508008664870e-01
2.717764508008664870e-01,1.648407499986075941e-01,9.998096884418075647e-02,6.064152299176920474e-02,3.678094294617659937e-02,2.230876958999722728e-02,1.353095273679815087e-02,8.206937689990645435e-03,4.977759331330502968e-03,3.019163651122606842e-03,1.831215321095797490e-03,1.110688236780115997e-03,6.736664689893053556e-04,4.085993678623636672e-04,6.736664689893053556e-04,1.110688236780115997e-03,1.831215321095797490e-03,3.019163651122606842e-03,4.977759331330502968e-03,8.206937689990645435e-03,1.353095273679815087e-02,2.230876958999722728e-02,3.678094294617659937e-02,6.064152299176920474e-02,9.998096884418075647e-02,1.648407499986075941e-01,2.717764508008664870e-01,4.480836153107755071e-01,7.387649876150892414e-01,1.218017549129514432e+00,2.008171441335868224e+00,3.310914970542981006e+00,5.458775937413700596e+00,9.000000000000000000e+00,5.458775937413700596e+00,3.310914970542981006e+00,2.008171441335868224e+00,1.218017549129514432e+00,7.387649876150892414e-01,4.480836153107755071e-01
4.480836153107755071e-01,2.717764508008664870e-01,1.648407499986075941e-01,9.998096884418075647e-02,6.064152299176920474e-02,3.678094294617659937e-02,2.230876958999722728e-02,1.353095273679815087e-02,8.206937689990645435e-03,4.977759331330502968e-03,3.019163651122606842e-03,1.831215321095797490e-03,1.110688236780115997e-03,6.736664689893053556e-04,4.085993678623636672e-04,6.736664689893053556e-04,1.110688236780115997e-03,1.831215321095797490e-03,3.019163651122606842e-03,4.977759331330502968e-03,8.206937689990645435e-03,1.353095273679815087e-02,2.230876958999722728e-02,3.678094294617659937e-02,6.064152299176920474e-02,9.998096884418075647e-02,1.648407499986075941e-01,2.717764508008664870e-01,4.480836153107755071e-01,7.387649876150892414e-01,1.218017549129514432e+00,2.008171441335868224e+00,3.310914970542981006e+00,5.458775937413700596e+00,9.000000000000000000e+00,5.458775937413700596e+00,3.310914970542981006e+00,2.008171441335868224e+00,1.218017549129514432e+00,7.387649876150892414e-01
7.387649876150892414e-01,4.480836153107755071e-01,2.717764508008664870e-01,1.648407499986075941e-01,9.998096884418075647e-02,6.064152299176920474e-02,3.678094294617659937e-02,2.230876958999722728e-02,1.353095273679815087e-02,8.206937689990645435e-03,4.977759331330502968e-03,3.019163651122606842e-03,1.831215321095797490e-03,1.110688236780115997e-03,6.736664689893053556e-04,4.085993678623636672e-04,6.736664689893053556e-04,1.110688236780115997e-03,1.831215321095797490e-03,3.019163651122606842e-03,4.977759331330502968e-03,8.206937689990645435e-03,1.353095273679815087e-02,2.230876958999722728e-02,3.678094294617659937e-02,6.064152299176920474e-02,9.998096884418075647e-02,1.648407499986075941e-01,2.717764508008664870e-01,4.480836153107755071e-01,7.387649876150892414e-01,1.218017549129514432e+00,2.008171441335868224e+00,3.310914970542981006e+00,5.458775937413700596e+00,9.000000000000000000e+00,5.458775937413700596e+00,3.310914970542981006e+00,2.008171441335868224e+00,1.218017549129514432e+00
1.218017549129514432e+00,7.387649876150892414e-01,4.480836153107755071e-01,2.717764508008664870e-01,1.648407499986075941e-01,9.998096884418075647e-02,6.064152299176920474e-02,3.678094294617659937e-02,2.230876958999722728e-02,1.353095273679815087e-02,8.206937689990645435e-03,4.977759331330502968e-03,3.019163651122606842e-03,1.831215321095797490e-03,1.110688236780115997e-03,6.736664689893053556e-04,4.085993678623636672e-04,6.736664689893053556e-04,1.110688236780115997e-03,1.831215321095797490e-03,3.019163651122606842e-03,4.977759331330502968e-03,8.206937689990645435e-03,1.353095273679815087e-02,2.230876958999722728e-02,3.678094294617659937e-02,6.064152299176920474e-02,9.998096884418075647e-02,1.648407499986075941e-01,2.717764508008664870e-01,4.480836153107755071e-01,7.387649876150892414e-01,1.218017549129514432e+00,2.008171441335868224e+00,3.310914970542981006e+00,5.458775937413700596e+00,9.000000000000000000e+00,5.458775937413700596e+00,3.310914970542981006e+00,2.008171441335868224e+00
2.008171441335868224e+00,1.218017549129514432e+00,7.387649876150892414e-01,4.480836153107755071e-01,2.717764508008664870e-01,1.648407499986075941e-01,9.998096884418075647e-02,6.064152299176920474e-02,3.678094294617659937e-02,2.230876958999722728e-02,1.353095273679815087e-02,8.206937689990645435e-03,4.977759331330502968e-03,3.019163651122606842e-03,1.831215321095797490e-03,1.110688236780115997e-03,6.736664689893053556e-04,4.085993678623636672e-04,6.736664689893053556e-04,1.110688236780115997e-03,1.831215321095797490e-03,3.019163651122606842e-03,4.977759331330502968e-03,8.206937689990645435e-03,1.353095273679815087e-02,2.230876958999722728e-02,3.678094294617659937e-02,6.064152299176920474e-02,9.998096884418075647e-02,1.648407499986075941e-01,2.717764508008664870e-01,4.480836153107755071e-01,7.387649876150892414e-01,1.218017549129514432e+00,2.008171441335868224e+00,3.310914970542981006e+00,5.458775937413700596e+00,9.000000000000000000e+00,5.458775937413700596e+00,3.310914970542981006e+00
3.310914970542981006e+00,2.008171441335868224e+00,1.218017549129514432e+00,7.387649876150892414e-01,4.480836153107755071e-01,2.717764508008664870e-01,1.648407499986075941e-01,9.998096884418075647e-02,6.064152299176920474e-02,3.678094294617659937e-02,2.230876958999722728e-02,1.353095273679815087e-02,8.206937689990645435e-03,4.977759331330502968e-03,3.019163651122606842e-03,1.831215321095797490e-03,1.110688236780115997e-03,6.736664689893053556e-04,4.085993678623636672e-04,6.736664689893053556e-04,1.110688236780115997e-03,1.831215321095797490e-03,3.019163651122606842e-03,4.977759331330502968e-03,8.206937689990645435e-03,1.353095273679815087e-02,2.230876958999722728e-02,3.678094294617659937e-02,6.064152299176920474e-02,9.998096884418075647e-02,1.648407499986075941e-01,2.717764508008664870e-01,4.480836153107755071e-01,7.387649876150892414e-01,1.218017549129514432e+00,2.008171441335868224e+00,3.310914970542981006e+00,5.458775937413700596e+00,9.000000000000000000e+00,5.458775937413700596e+00
5.458775937413700596e+00,3.310914970542981006e+00,2.008171441335868224e+00,1.218017549129514432e+00,7.387649876150892414e-01,4.480836153107755071e-01,2.717764508008664870e-01,1.648407499986075941e-01,9.998096884418075647e-02,6.064152299176920474e-02,3.678094294617659937e-02,2.230876958999722728e-02,1.353095273679815087e-02,8.206937689990645435e-03,4.977759331330502968e-03,3.019163651122606842e-03,1.831215321095797490e-03,1.110688236780115997e-03,6.736664689893053556e-04,4.085993678623636672e-04,6.736664689893053556e-04,1.110688236780115997e-03,1.831215321095797490e-03,3.019163651122606842e-03,4.977759331330502968e-03,8.206937689990645435e-03,1.353095273679815087e-02,2.230876958999722728e-02,3.678094294617659937e-02,6.064152299176920474e-02,9.998096884418075647e-02,1.648407499986075941e-01,2.717764508008664870e-01,4.480836153107755071e-01,7.387649876150892414e-01,1.218017549129514432e+00,2.008171441335868224e+00,3.310914970542981006e+00,5.458775937413700596e+00,9.000000000000000000e+00
